,open_KO,high_KO,low_KO,close_KO,volume_KO
2024-04-03 18:22:00,59.0086,59.0135,59.0086,59.0135,92
2024-04-03 18:24:00,59.0184,59.0184,59.0184,59.0184,1
2024-04-03 18:25:00,59.0283,59.0283,58.9987,58.9987,16
2024-04-03 18:26:00,59.0283,59.0283,59.0283,59.0283,2
2024-04-03 18:27:00,59.0283,59.0283,58.9987,59.0135,15
2024-04-03 18:28:00,59.0135,59.0135,59.0135,59.0135,2
2024-04-03 18:29:00,59.0086,59.0283,59.0086,59.0135,12
2024-04-03 18:30:00,58.9692,59.0283,58.9692,59.0283,2223150
2024-04-03 18:31:00,59.0135,59.0283,59.0135,59.0283,17
2024-04-03 18:32:00,59.0283,59.0283,58.9987,59.0135,6
2024-04-03 18:33:00,59.0135,59.0135,58.9987,58.9987,4
2024-04-03 18:34:00,59.0283,59.0283,59.0135,59.0135,11
2024-04-03 18:35:00,59.0184,59.0283,59.0184,59.0283,3
2024-04-03 18:36:00,59.0283,59.0283,59.0135,59.0135,2
2024-04-03 18:37:00,59.0283,59.0283,58.9987,58.9987,4
2024-04-03 18:38:00,59.0283,59.0283,58.9987,58.9987,8
2024-04-03 18:39:00,58.9994,58.9994,58.9994,58.9994,1
2024-04-03 18:40:00,59.0135,59.0135,58.9987,58.9987,28
2024-04-03 18:41:00,59.0283,59.0283,59.0135,59.0135,2
2024-04-03 18:42:00,59.0135,59.0283,59.0135,59.0283,4
2024-04-03 18:43:00,59.0283,59.0283,59.0283,59.0283,6
2024-04-03 18:44:00,59.0135,59.0135,59.0135,59.0135,1
2024-04-03 18:46:00,59.0283,59.0283,59.0135,59.0135,34
2024-04-03 18:47:00,59.0184,59.0283,59.0184,59.0281,166
2024-04-03 18:48:00,58.9987,59.0283,58.9987,59.0283,852
2024-04-03 18:49:00,59.0135,59.0135,59.0135,59.0135,2
2024-04-03 18:50:00,59.0135,59.0135,59.0135,59.0135,1
2024-04-03 18:51:00,59.0283,59.0283,59.0135,59.0135,4
2024-04-03 18:52:00,59.0135,59.0283,59.0135,59.0283,8
2024-04-03 18:53:00,59.0283,59.0283,59.0283,59.0283,1
2024-04-03 18:54:00,59.0184,59.0283,58.9987,59.0283,109
2024-04-03 18:55:00,59.0283,59.0283,59.0135,59.0135,2
2024-04-03 18:56:00,59.0283,59.0283,59.0283,59.0283,1
2024-04-03 18:57:00,59.0283,59.0283,59.0135,59.0135,38
2024-04-03 18:58:00,59.0086,59.0283,59.0086,59.0135,4
2024-04-03 19:00:00,58.9692,59.0283,58.9692,59.0283,2223149
2024-04-03 19:02:00,59.0184,59.0283,59.0184,59.0184,3
2024-04-03 19:03:00,59.0283,59.0283,59.0283,59.0283,1
2024-04-03 19:04:00,59.0283,59.0283,59.0283,59.0283,11
2024-04-03 19:05:00,59.0283,59.0283,59.0086,59.0086,29
2024-04-03 19:06:00,59.0184,59.0283,59.0184,59.0283,2
2024-04-03 19:07:00,59.0283,59.0283,59.0184,59.0283,5
2024-04-03 19:08:00,59.0086,59.0283,59.0086,59.0283,4
2024-04-03 19:09:00,59.0086,59.0086,59.0086,59.0086,19
2024-04-03 19:10:00,59.0283,59.0283,59.0086,59.0086,16
2024-04-03 19:11:00,59.0086,59.0184,59.0086,59.0184,2
2024-04-03 19:12:00,59.0283,59.0283,59.0283,59.0283,7
2024-04-03 19:13:00,59.0184,59.0184,59.0184,59.0184,1
2024-04-03 19:14:00,59.0283,59.0283,59.0283,59.0283,1
2024-04-03 19:15:00,59.0283,59.0283,59.0184,59.0184,12
2024-04-03 19:16:00,59.0184,59.0184,59.0184,59.0184,2
2024-04-03 19:17:00,59.0184,59.0184,59.0184,59.0184,1
2024-04-03 19:18:00,59.0184,59.0283,59.0184,59.0283,2
2024-04-03 19:19:00,59.0184,59.0283,59.0184,59.0283,4
2024-04-03 19:20:00,59.0283,59.0283,59.0276,59.0276,3
2024-04-03 19:22:00,59.0184,59.0184,59.0086,59.0184,6
2024-04-03 19:24:00,59.0234,59.0234,59.0184,59.0184,8
2024-04-03 19:25:00,59.0234,59.0283,59.0184,59.0283,9
2024-04-03 19:26:00,59.0283,59.0283,59.0234,59.0234,3
2024-04-03 19:27:00,59.0234,59.0283,59.0184,59.0234,4
2024-04-03 19:28:00,59.0234,59.0234,59.0234,59.0234,2
2024-04-03 19:29:00,59.0234,59.0234,59.0234,59.0234,1
2024-04-03 19:30:00,59.0234,59.0234,59.0234,59.0234,2
2024-04-03 19:31:00,59.0184,59.0184,59.0184,59.0184,2
2024-04-03 19:32:00,59.0529,59.0529,59.0529,59.0529,2
2024-04-03 19:33:00,59.0529,59.0529,59.0529,59.0529,1
2024-04-03 19:34:00,59.0874,59.0874,59.0874,59.0874,2
2024-04-03 19:38:00,59.0776,59.0776,59.0184,59.0184,56
2024-04-03 19:39:00,59.0529,59.0529,59.0529,59.0529,1
2024-04-03 19:40:00,59.0874,59.0874,59.0184,59.0184,6
2024-04-03 19:41:00,59.0184,59.0857,59.0184,59.0184,238
2024-04-03 19:42:00,59.0529,59.0529,59.0529,59.0529,1
2024-04-03 19:44:00,59.0874,59.0874,59.0184,59.0529,8
2024-04-03 19:45:00,59.0874,59.0874,59.0529,59.0529,62
2024-04-03 19:46:00,59.0184,59.0874,59.0184,59.0874,4
2024-04-03 19:48:00,59.0529,59.0529,59.0529,59.0529,1
2024-04-03 19:49:00,59.0776,59.0776,59.0776,59.0776,1
2024-04-03 19:50:00,59.0874,59.0874,59.0874,59.0874,11
2024-04-03 19:51:00,59.0184,59.0874,59.0184,59.0874,20
2024-04-03 19:52:00,59.0529,59.0529,59.0184,59.0184,2
2024-04-03 19:54:00,59.0874,59.0874,59.0874,59.0874,16
2024-04-03 19:55:00,59.0529,59.0529,59.0529,59.0529,1
2024-04-03 19:56:00,59.0874,59.0874,59.0776,59.0776,101
2024-04-03 19:57:00,59.1367,59.1367,59.0776,59.1367,4
2024-04-03 19:58:00,59.0776,59.1367,59.0776,59.1367,2
2024-04-03 19:59:00,59.1071,59.1367,59.0776,59.0776,13
2024-04-04 04:00:00,59.1466,59.1860,59.1367,59.1466,124
2024-04-04 04:02:00,59.1367,59.1466,59.1367,59.1466,3
2024-04-04 04:05:00,59.1367,59.1663,59.1367,59.1663,17
2024-04-04 04:06:00,59.1367,59.1367,59.1367,59.1367,600
2024-04-04 04:07:00,59.1367,59.1367,59.1367,59.1367,9
2024-04-04 04:08:00,59.1860,59.1860,59.1860,59.1860,2
2024-04-04 04:09:00,59.1466,59.1466,59.1466,59.1466,1
2024-04-04 04:15:00,59.1761,59.1761,59.1761,59.1761,1
2024-04-04 04:16:00,59.1761,59.1761,59.1761,59.1761,5
2024-04-04 04:17:00,59.1761,59.1761,59.1761,59.1761,1
2024-04-04 04:18:00,59.1564,59.1761,59.1367,59.1761,20
2024-04-04 04:20:00,59.1761,59.1761,59.1761,59.1761,1
2024-04-04 04:24:00,59.1761,59.1761,59.1761,59.1761,9
2024-04-04 04:30:00,59.1860,59.1860,59.1761,59.1860,112
2024-04-04 04:33:00,59.1761,59.1761,59.1761,59.1761,2
2024-04-04 04:40:00,59.2156,59.2156,59.1958,59.2057,10
2024-04-04 04:41:00,59.1761,59.1761,59.1761,59.1761,3
2024-04-04 04:47:00,59.1761,59.1761,59.1761,59.1761,20
2024-04-04 04:53:00,59.1860,59.1860,59.1860,59.1860,1
2024-04-04 04:59:00,59.1761,59.1761,59.1761,59.1761,5
2024-04-04 05:02:00,59.1761,59.1761,59.1761,59.1761,15
2024-04-04 05:04:00,59.2057,59.2057,59.2057,59.2057,1
2024-04-04 05:09:00,59.2057,59.2944,59.2057,59.2747,5
2024-04-04 05:11:00,59.2747,59.2747,59.2747,59.2747,4
2024-04-04 05:17:00,59.1860,59.1860,59.1761,59.1761,16
2024-04-04 05:22:00,59.2846,59.2846,59.2846,59.2846,1
2024-04-04 05:23:00,59.1958,59.1958,59.1958,59.1958,1
2024-04-04 05:33:00,59.2846,59.2846,59.2846,59.2846,1
2024-04-04 05:34:00,59.1958,59.1958,59.1958,59.1958,2
2024-04-04 05:36:00,59.2944,59.2944,59.2944,59.2944,2
2024-04-04 05:45:00,59.1958,59.1958,59.1958,59.1958,2
2024-04-04 05:47:00,59.1958,59.3141,59.1860,59.2648,302
2024-04-04 05:48:00,59.3141,59.3141,59.3141,59.3141,30
2024-04-04 05:49:00,59.2648,59.2648,59.2648,59.2648,1
2024-04-04 05:51:00,59.1860,59.2648,59.1860,59.2648,67
2024-04-04 05:54:00,59.2648,59.2648,59.2648,59.2648,1
2024-04-04 05:55:00,59.1860,59.1860,59.1860,59.1860,1
2024-04-04 05:57:00,59.2451,59.2648,59.2451,59.2648,8
2024-04-04 06:00:00,59.2648,59.2648,59.2648,59.2648,8
2024-04-04 06:03:00,59.1860,59.1860,59.1663,59.1663,330
2024-04-04 06:06:00,59.1564,59.1564,59.1564,59.1564,2
2024-04-04 06:07:00,59.1564,59.1564,59.1466,59.1466,25
2024-04-04 06:09:00,59.1663,59.1663,59.1367,59.1564,88
2024-04-04 06:11:00,59.1564,59.1564,59.1564,59.1564,1
2024-04-04 06:12:00,59.1564,59.1564,59.1564,59.1564,2
2024-04-04 06:13:00,59.1564,59.1564,59.1564,59.1564,1
2024-04-04 06:15:00,59.1564,59.1564,59.1564,59.1564,11
2024-04-04 06:16:00,59.1564,59.1663,59.1564,59.1564,3
2024-04-04 06:17:00,59.1564,59.1564,59.1564,59.1564,3
2024-04-04 06:19:00,59.1564,59.1564,59.1564,59.1564,10
2024-04-04 06:20:00,59.1564,59.1564,59.1564,59.1564,1
2024-04-04 06:24:00,59.1367,59.1367,59.1367,59.1367,3
2024-04-04 06:26:00,59.1564,59.1564,59.1564,59.1564,1
2024-04-04 06:27:00,59.1564,59.1564,59.1564,59.1564,3
2024-04-04 06:28:00,59.1564,59.1564,59.1367,59.1367,23
2024-04-04 06:33:00,59.1564,59.1564,59.1564,59.1564,6
2024-04-04 06:36:00,59.1367,59.1367,59.1367,59.1367,1
2024-04-04 06:37:00,59.1367,59.1367,59.1170,59.1269,895
2024-04-04 06:38:00,59.1367,59.1367,59.1367,59.1367,8
2024-04-04 06:39:00,59.1367,59.1367,59.1367,59.1367,1
2024-04-04 06:41:00,59.1367,59.1367,59.1367,59.1367,42
2024-04-04 06:42:00,59.1466,59.1466,59.1466,59.1466,3
2024-04-04 06:48:00,59.1466,59.1564,59.1466,59.1564,9
2024-04-04 06:49:00,59.1071,59.1071,59.1071,59.1071,2
2024-04-04 06:50:00,59.1367,59.1367,59.1367,59.1367,2
2024-04-04 06:57:00,59.1367,59.1367,59.1367,59.1367,2
2024-04-04 07:00:00,59.1071,59.1170,59.0579,59.1170,235
2024-04-04 07:05:00,59.1170,59.1170,59.1170,59.1170,5
2024-04-04 07:07:00,59.1170,59.1170,59.1170,59.1170,20
2024-04-04 07:08:00,59.1170,59.1170,59.1170,59.1170,13
2024-04-04 07:09:00,59.1170,59.1170,59.1170,59.1170,2
2024-04-04 07:10:00,59.0973,59.1367,59.0973,59.1367,67
2024-04-04 07:12:00,59.1269,59.1367,59.1269,59.1367,14
2024-04-04 07:13:00,59.1269,59.1269,59.1269,59.1269,51
2024-04-04 07:14:00,59.1367,59.1367,59.1367,59.1367,1
2024-04-04 07:15:00,59.1367,59.1367,59.1367,59.1367,2
2024-04-04 07:16:00,59.1367,59.1367,59.1367,59.1367,20
2024-04-04 07:18:00,59.1367,59.1367,59.1367,59.1367,200
2024-04-04 07:19:00,59.1367,59.1367,59.1367,59.1367,1
2024-04-04 07:24:00,59.1564,59.1564,59.1269,59.1269,215
2024-04-04 07:26:00,59.1269,59.1269,59.1269,59.1269,3
2024-04-04 07:27:00,59.1564,59.1564,59.1564,59.1564,9
2024-04-04 07:28:00,59.1564,59.1564,59.1564,59.1564,1
2024-04-04 07:29:00,59.1564,59.1564,59.1367,59.1367,4
2024-04-04 07:33:00,59.1367,59.1466,59.1367,59.1466,2
2024-04-04 07:43:00,59.1367,59.1466,59.1367,59.1466,31
2024-04-04 07:44:00,59.1269,59.1269,59.0874,59.0874,41
2024-04-04 07:48:00,59.0973,59.0973,59.0973,59.0973,11
2024-04-04 07:49:00,59.1367,59.1367,59.1071,59.1071,8
2024-04-04 07:50:00,59.1071,59.1071,59.1071,59.1071,2
2024-04-04 07:51:00,59.1071,59.1071,59.1071,59.1071,7
2024-04-04 07:52:00,59.1071,59.1367,59.1071,59.1367,83
2024-04-04 07:53:00,59.1367,59.1367,59.1367,59.1367,4
2024-04-04 07:54:00,59.1367,59.1367,59.1367,59.1367,13
2024-04-04 07:55:00,59.1367,59.1367,59.1367,59.1367,3
2024-04-04 07:56:00,59.1367,59.1367,59.1367,59.1367,5
2024-04-04 07:58:00,59.1071,59.1367,59.1071,59.1269,132
2024-04-04 07:59:00,59.1269,59.1269,59.1269,59.1269,5
2024-04-04 08:00:00,59.1564,59.3123,59.0874,59.0956,762
2024-04-04 08:01:00,59.1219,59.1466,58.9692,59.1367,71
2024-04-04 08:02:00,59.1367,59.1466,58.9692,58.9692,317
2024-04-04 08:03:00,58.9692,59.1564,58.9692,59.0973,679
2024-04-04 08:04:00,59.1121,59.1466,59.0874,59.1367,119
2024-04-04 08:05:00,59.1367,59.1367,59.1121,59.1308,7
2024-04-04 08:06:00,59.0933,59.1121,59.0874,59.0874,12
2024-04-04 08:07:00,59.1367,59.1367,59.1308,59.1367,5
2024-04-04 08:08:00,59.1269,59.1308,59.1022,59.1022,6
2024-04-04 08:09:00,59.0973,59.1367,59.0973,59.1121,241
2024-04-04 08:10:00,59.1663,59.1663,59.1663,59.1663,1
2024-04-04 08:11:00,59.1367,59.1564,59.0874,59.1219,9
2024-04-04 08:12:00,59.1466,59.1466,59.1466,59.1466,15
2024-04-04 08:13:00,59.1466,59.1466,59.0874,59.0874,16
2024-04-04 08:14:00,59.1219,59.1466,59.1219,59.1367,3
2024-04-04 08:15:00,59.0874,59.1219,59.0874,59.0874,34
2024-04-04 08:17:00,59.0891,59.1367,59.0891,59.1367,4
2024-04-04 08:19:00,59.1564,59.1761,59.1219,59.1318,80
2024-04-04 08:20:00,59.1318,59.1466,59.1121,59.1121,606
2024-04-04 08:21:00,59.1367,59.1367,59.0973,59.1121,32
2024-04-04 08:22:00,59.1367,59.1367,59.1367,59.1367,1
2024-04-04 08:23:00,59.1170,59.1367,59.0874,59.1367,542
2024-04-04 08:24:00,59.1367,59.1367,59.1121,59.1121,9
2024-04-04 08:25:00,59.1367,59.1761,59.1367,59.1761,200
2024-04-04 08:26:00,59.1564,59.1761,59.1564,59.1761,2
2024-04-04 08:27:00,59.1466,59.1564,59.1367,59.1564,20
2024-04-04 08:28:00,59.1564,59.1564,59.1367,59.1367,24
2024-04-04 08:29:00,59.1367,59.1466,59.1318,59.1466,7
2024-04-04 08:30:00,59.1466,59.1466,59.1466,59.1466,1
2024-04-04 08:31:00,59.1367,59.2057,59.0874,59.1318,9
2024-04-04 08:32:00,59.1761,59.1761,59.1367,59.1367,25
2024-04-04 08:34:00,59.1367,59.1367,59.1308,59.1308,5
2024-04-04 08:35:00,59.1269,59.1320,59.1269,59.1320,6
2024-04-04 08:36:00,59.1170,59.1170,59.0973,59.0973,508
2024-04-04 08:37:00,59.1170,59.1170,59.1022,59.1022,2
2024-04-04 08:38:00,59.1170,59.1170,59.1022,59.1071,11
2024-04-04 08:39:00,59.0874,59.1170,59.0874,59.0874,63
2024-04-04 08:40:00,59.1170,59.1170,59.0677,59.0776,1170
2024-04-04 08:41:00,59.0825,59.0825,59.0776,59.0825,6
2024-04-04 08:42:00,59.1170,59.1170,59.0776,59.0776,8
2024-04-04 08:44:00,59.0776,59.0874,59.0776,59.0874,25
2024-04-04 08:45:00,59.0579,59.0579,59.0579,59.0579,70
2024-04-04 08:46:00,59.0874,59.0874,59.0776,59.0874,4
2024-04-04 08:47:00,59.0874,59.1170,59.0579,59.0874,213
2024-04-04 08:48:00,59.0579,59.1145,59.0480,59.1145,456
2024-04-04 08:49:00,59.0776,59.1170,59.0579,59.0776,9
2024-04-04 08:50:00,59.0776,59.1170,59.0776,59.0776,60
2024-04-04 08:51:00,59.0776,59.1170,59.0381,59.0480,1013
2024-04-04 08:52:00,59.0776,59.1170,59.0381,59.0776,46
2024-04-04 08:53:00,59.0480,59.1170,59.0381,59.0776,40
2024-04-04 08:54:00,59.1161,59.1161,59.0381,59.0874,111
2024-04-04 08:55:00,59.0874,59.1170,59.0776,59.1170,13
2024-04-04 08:56:00,59.1071,59.1170,59.0381,59.0381,88
2024-04-04 08:57:00,59.1170,59.1170,59.0381,59.0381,6
2024-04-04 08:58:00,59.0776,59.1170,59.0480,59.1076,10
2024-04-04 08:59:00,59.0874,59.0874,59.0579,59.0874,10
2024-04-04 09:00:00,59.1170,59.1170,59.0874,59.1170,27
2024-04-04 09:01:00,59.0776,59.1170,59.0776,59.0776,54
2024-04-04 09:02:00,59.0776,59.1170,59.0381,59.0776,519
2024-04-04 09:03:00,59.0874,59.1170,59.0381,59.1170,35
2024-04-04 09:04:00,59.0776,59.1170,59.0381,59.0874,9
2024-04-04 09:05:00,59.0874,59.1170,59.0776,59.0776,52
2024-04-04 09:06:00,59.0381,59.0874,59.0381,59.0776,5
2024-04-04 09:07:00,59.0776,59.1170,59.0480,59.0562,36
2024-04-04 09:08:00,59.0825,59.0825,59.0825,59.0825,1
2024-04-04 09:09:00,59.1170,59.1170,59.0480,59.1152,56
2024-04-04 09:10:00,59.0480,59.1170,59.0480,59.1170,24
2024-04-04 09:11:00,59.0874,59.1170,59.0480,59.1170,78
2024-04-04 09:12:00,59.1170,59.1170,59.0825,59.0825,4
2024-04-04 09:13:00,59.1170,59.1170,59.0825,59.0825,20
2024-04-04 09:14:00,59.0825,59.1170,59.0726,59.0726,1203
2024-04-04 09:15:00,59.0973,59.0973,59.0480,59.0973,11
2024-04-04 09:16:00,59.0776,59.0874,59.0480,59.0628,269
2024-04-04 09:17:00,59.0381,59.0628,58.9889,59.0283,2098
2024-04-04 09:18:00,59.0086,59.0283,59.0086,59.0283,107
2024-04-04 09:19:00,59.0184,59.0283,59.0086,59.0184,150
2024-04-04 09:20:00,59.0086,59.0283,59.0086,59.0283,158
2024-04-04 09:21:00,59.0283,59.0283,59.0086,59.0086,97
2024-04-04 09:22:00,59.0283,59.0283,59.0086,59.0283,219
2024-04-04 09:23:00,59.0184,59.0283,59.0091,59.0184,142
2024-04-04 09:24:00,59.0184,59.1367,59.0086,59.0726,614
2024-04-04 09:25:00,59.0628,59.1466,59.0628,59.0677,12
2024-04-04 09:26:00,58.9889,59.1466,58.9889,59.1466,47
2024-04-04 09:27:00,59.1466,59.1466,59.0677,59.1466,39
2024-04-04 09:28:00,59.1170,59.1301,59.0287,59.0825,59
2024-04-04 09:29:00,59.0726,59.2254,59.0283,59.2156,2255
2024-04-04 09:30:00,59.2254,59.2846,59.1466,59.1515,210214
2024-04-04 09:31:00,59.1489,59.1860,59.0874,59.1564,24347
2024-04-04 09:32:00,59.1564,59.1909,59.1367,59.1466,21689
2024-04-04 09:33:00,59.1466,59.1466,59.1071,59.1071,32313
2024-04-04 09:34:00,59.0874,59.1564,59.0874,59.1561,6854
2024-04-04 09:35:00,59.1466,59.1906,59.1416,59.1480,23551
2024-04-04 09:36:00,59.1564,59.1663,59.1367,59.1662,11085
2024-04-04 09:37:00,59.1466,59.1466,59.0677,59.0683,16940
2024-04-04 09:38:00,59.0726,59.0776,59.0431,59.0431,15671
2024-04-04 09:39:00,59.0431,59.0776,59.0431,59.0726,17265
2024-04-04 09:40:00,59.0736,59.0973,59.0579,59.0628,14165
2024-04-04 09:41:00,59.0638,59.0825,59.0628,59.0825,15934
2024-04-04 09:42:00,59.0835,59.0873,59.0431,59.0776,17323
2024-04-04 09:43:00,59.0628,59.1318,59.0579,59.1219,25800
2024-04-04 09:44:00,59.1219,59.1860,59.1219,59.1811,15227
2024-04-04 09:45:00,59.1811,59.2008,59.1661,59.2008,21277
2024-04-04 09:46:00,59.2008,59.2303,59.1958,59.2205,19497
2024-04-04 09:47:00,59.2205,59.2205,59.1860,59.2107,10820
2024-04-04 09:48:00,59.2106,59.2156,59.1958,59.2057,6717
2024-04-04 09:49:00,59.1958,59.2156,59.1860,59.2057,13945
2024-04-04 09:50:00,59.2057,59.2254,59.1466,59.1771,96168
2024-04-04 09:51:00,59.1761,59.1761,59.1466,59.1515,42294
2024-04-04 09:52:00,59.1515,59.1663,59.1416,59.1515,12270
2024-04-04 09:53:00,59.1515,59.1613,59.1170,59.1318,39168
2024-04-04 09:54:00,59.1318,59.1367,59.1170,59.1219,19390
2024-04-04 09:55:00,59.1219,59.1219,59.0874,59.1170,19031
2024-04-04 09:56:00,59.1072,59.1367,59.1072,59.1318,20497
2024-04-04 09:57:00,59.1318,59.1466,59.1318,59.1416,9807
2024-04-04 09:58:00,59.1367,59.1564,59.1269,59.1416,20421
2024-04-04 09:59:00,59.1416,59.1446,59.1269,59.1416,12568
2024-04-04 10:00:00,59.1466,59.1466,59.1269,59.1318,12907
2024-04-04 10:01:00,59.1367,59.1909,59.1367,59.1860,26487
2024-04-04 10:02:00,59.1909,59.2156,59.1860,59.1909,15547
2024-04-04 10:03:00,59.1860,59.1957,59.1367,59.1367,15634
2024-04-04 10:04:00,59.1416,59.2057,59.1416,59.2057,16863
2024-04-04 10:05:00,59.2008,59.2057,59.1367,59.1466,17503
2024-04-04 10:06:00,59.1467,59.1482,59.1071,59.1149,12622
2024-04-04 10:07:00,59.1071,59.1170,59.1022,59.1121,9312
2024-04-04 10:08:00,59.1071,59.1269,59.1071,59.1071,16214
2024-04-04 10:09:00,59.1169,59.1170,59.0973,59.1121,20230
2024-04-04 10:10:00,59.1071,59.1071,59.0924,59.1022,16991
2024-04-04 10:11:00,59.1071,59.1466,59.0973,59.1466,19890
2024-04-04 10:12:00,59.1368,59.1564,59.1318,59.1466,14253
2024-04-04 10:13:00,59.1515,59.1663,59.1466,59.1663,10592
2024-04-04 10:14:00,59.1712,59.1860,59.1564,59.1583,17047
2024-04-04 10:15:00,59.1613,59.1663,59.1515,59.1544,16068
2024-04-04 10:16:00,59.1519,59.1860,59.1515,59.1811,11145
2024-04-04 10:17:00,59.1761,59.1860,59.1663,59.1811,23930
2024-04-04 10:18:00,59.1811,59.1860,59.1761,59.1761,10998
2024-04-04 10:19:00,59.1811,59.1860,59.1663,59.1811,22847
2024-04-04 10:20:00,59.1761,59.1860,59.1663,59.1712,16458
2024-04-04 10:21:00,59.1663,59.1663,59.1466,59.1566,18313
2024-04-04 10:22:00,59.1613,59.1837,59.1613,59.1811,13652
2024-04-04 10:23:00,59.1860,59.1860,59.1416,59.1416,13184
2024-04-04 10:24:00,59.1416,59.1416,59.1170,59.1170,10279
2024-04-04 10:25:00,59.1219,59.1367,59.1170,59.1318,9023
2024-04-04 10:26:00,59.1318,59.1466,59.1269,59.1318,11448
2024-04-04 10:27:00,59.1318,59.1318,59.0924,59.0924,11283
2024-04-04 10:28:00,59.0924,59.1071,59.0874,59.0973,10830
2024-04-04 10:29:00,59.0924,59.0973,59.0874,59.0924,12671
2024-04-04 10:30:00,59.0943,59.1022,59.0874,59.0962,9564
2024-04-04 10:31:00,59.0965,59.1170,59.0924,59.0978,21185
2024-04-04 10:32:00,59.0973,59.0973,59.0628,59.0776,16034
2024-04-04 10:33:00,59.0677,59.0737,59.0579,59.0579,11389
2024-04-04 10:34:00,59.0579,59.0677,59.0283,59.0283,23015
2024-04-04 10:35:00,59.0332,59.0381,59.0037,59.0135,26972
2024-04-04 10:36:00,59.0135,59.0184,59.0086,59.0116,17914
2024-04-04 10:37:00,59.0086,59.0184,58.9987,59.0135,12271
2024-04-04 10:38:00,59.0135,59.0184,59.0086,59.0135,6459
2024-04-04 10:39:00,59.0086,59.0135,58.9790,58.9790,27497
2024-04-04 10:40:00,58.9790,58.9987,58.9790,58.9938,22296
2024-04-04 10:41:00,58.9938,58.9938,58.9839,58.9889,8150
2024-04-04 10:42:00,58.9889,58.9987,58.9790,58.9889,15699
2024-04-04 10:43:00,58.9938,59.0381,58.9938,59.0381,23390
2024-04-04 10:44:00,59.0381,59.0431,59.0234,59.0332,21946
2024-04-04 10:45:00,59.0431,59.0479,59.0332,59.0381,10000
2024-04-04 10:46:00,59.0332,59.0776,59.0332,59.0776,40500
2024-04-04 10:47:00,59.0726,59.0874,59.0726,59.0874,16681
2024-04-04 10:48:00,59.0874,59.0973,59.0726,59.0973,21304
2024-04-04 10:49:00,59.0885,59.0973,59.0777,59.0818,27048
2024-04-04 10:50:00,59.0874,59.0948,59.0529,59.0529,13432
2024-04-04 10:51:00,59.0529,59.0677,59.0431,59.0431,7804
2024-04-04 10:52:00,59.0381,59.0479,59.0283,59.0431,11808
2024-04-04 10:53:00,59.0381,59.0431,59.0234,59.0283,10659
2024-04-04 10:54:00,59.0234,59.0431,59.0234,59.0234,12816
2024-04-04 10:55:00,59.0234,59.0283,59.0184,59.0234,15171
2024-04-04 10:56:00,59.0184,59.0381,59.0037,59.0283,27033
2024-04-04 10:57:00,59.0234,59.0283,59.0086,59.0283,13722
2024-04-04 10:58:00,59.0184,59.0283,58.9987,59.0234,27807
2024-04-04 10:59:00,59.0234,59.0480,59.0184,59.0234,16983
2024-04-04 11:00:00,59.0283,59.0332,58.9799,58.9839,11031
2024-04-04 11:01:00,58.9889,58.9987,58.9839,58.9943,9982
2024-04-04 11:02:00,58.9987,59.0086,58.9692,58.9754,23779
2024-04-04 11:03:00,58.9741,58.9889,58.9692,58.9692,13762
2024-04-04 11:04:00,58.9741,58.9741,58.9544,58.9593,10185
2024-04-04 11:05:00,58.9593,58.9790,58.9544,58.9741,9005
2024-04-04 11:06:00,58.9743,58.9987,58.9741,58.9938,19418
2024-04-04 11:07:00,58.9938,58.9987,58.9889,58.9889,7156
2024-04-04 11:08:00,58.9889,58.9889,58.9790,58.9839,4963
2024-04-04 11:09:00,58.9889,58.9889,58.9692,58.9780,17424
2024-04-04 11:10:00,58.9692,58.9987,58.9692,58.9987,15079
2024-04-04 11:11:00,58.9938,58.9987,58.9839,58.9839,7968
2024-04-04 11:12:00,58.9889,58.9987,58.9741,58.9741,11447
2024-04-04 11:13:00,58.9741,58.9790,58.9642,58.9692,15553
2024-04-04 11:14:00,58.9692,58.9987,58.9692,58.9987,52037
2024-04-04 11:15:00,58.9987,58.9987,58.9741,58.9741,12812
2024-04-04 11:16:00,58.9605,58.9692,58.9396,58.9544,58196
2024-04-04 11:17:00,58.9593,58.9593,58.9494,58.9494,4554
2024-04-04 11:18:00,58.9544,58.9593,58.9445,58.9544,19522
2024-04-04 11:19:00,58.9494,58.9642,58.9494,58.9494,13219
2024-04-04 11:20:00,58.9593,58.9642,58.9396,58.9593,25714
2024-04-04 11:21:00,58.9593,58.9741,58.9544,58.9593,10711
2024-04-04 11:22:00,58.9692,58.9790,58.9642,58.9741,10186
2024-04-04 11:23:00,58.9741,58.9938,58.9703,58.9839,22910
2024-04-04 11:24:00,58.9889,58.9987,58.9839,58.9889,5867
2024-04-04 11:25:00,58.9839,58.9933,58.9593,58.9933,18716
2024-04-04 11:26:00,58.9938,58.9938,58.9790,58.9790,7229
2024-04-04 11:27:00,58.9828,58.9987,58.9741,58.9889,13668
2024-04-04 11:28:00,58.9987,59.0086,58.9987,59.0037,8698
2024-04-04 11:29:00,59.0037,59.0086,58.9938,59.0031,14578
2024-04-04 11:30:00,59.0086,59.0283,58.9987,59.0234,32048
2024-04-04 11:31:00,59.0184,59.0234,58.9987,59.0037,22205
2024-04-04 11:32:00,59.0037,59.0184,59.0008,59.0135,24398
2024-04-04 11:33:00,59.0135,59.0184,59.0086,59.0173,3108
2024-04-04 11:34:00,59.0135,59.0283,58.9987,59.0283,25536
