date,ticker,embedding_distance,finbert
2024-04-01 02:00:35,KO,9.069946,"[4.734507083892822, -6.962491512298584, -2.525264263153076]"
2024-04-01 02:00:35,KO,8.263706,"[5.746743679046631, -5.1666083335876465, -3.5327863693237305]"
2024-04-01 02:00:35,KO,8.78,"[2.9401204586029053, -1.39852774143219, -3.242570161819458]"
2024-04-01 02:00:35,KO,8.33713,"[5.145437717437744, -6.4331135749816895, -2.769848346710205]"
2024-04-01 02:00:35,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 09:50:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 09:50:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 09:50:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 09:50:00,KO,8.817596,"[7.1346001625061035, -6.523354530334473, -2.930576801300049]"
2024-04-01 09:50:00,KO,7.9721217,"[4.498394012451172, -2.7829155921936035, -5.708202838897705]"
2024-04-01 09:50:00,KO,8.264589,"[3.832693576812744, -2.1035258769989014, -4.7933197021484375]"
2024-04-01 09:50:00,KO,8.271506,"[2.2420594692230225, 0.6052668690681458, -5.285212516784668]"
2024-04-01 09:50:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 09:50:00,KO,11.827679,"[1.2918497323989868, -0.3051755130290985, -4.227270126342773]"
2024-04-01 09:50:00,KO,8.54365,"[-0.5941359996795654, 4.094627857208252, -7.345674991607666]"
2024-04-01 09:50:00,KO,8.353759,"[3.552583932876587, -0.8443621397018433, -5.167638778686523]"
2024-04-01 09:50:00,KO,8.650732,"[-2.1686370372772217, 5.696399211883545, -5.674211502075195]"
2024-04-01 09:50:00,KO,8.620583,"[-0.13391995429992676, -4.264766693115234, 4.901604175567627]"
2024-04-01 09:50:00,KO,8.286023,"[-2.927625894546509, -2.712148666381836, 8.210134506225586]"
2024-04-01 09:50:00,KO,8.166634,"[1.8309112787246704, -4.79862642288208, 3.0690746307373047]"
2024-04-01 09:50:00,KO,8.416483,"[-2.45976185798645, -1.1904927492141724, 4.181285858154297]"
2024-04-01 09:50:00,KO,8.559713,"[-5.225133419036865, 10.56077766418457, -5.950826644897461]"
2024-04-01 09:50:00,KO,8.703494,"[-6.854454040527344, 13.0043363571167, -6.801560401916504]"
2024-04-01 09:50:00,KO,8.571493,"[-7.202751159667969, 12.647130012512207, -5.6810503005981445]"
2024-04-01 09:50:00,KO,7.9772987,"[-3.156181573867798, 4.328812599182129, -2.4826722145080566]"
2024-04-01 09:50:00,KO,7.9936066,"[-3.5251412391662598, 9.059046745300293, -7.003490447998047]"
2024-04-01 09:50:00,KO,8.878454,"[-5.53522253036499, 10.168055534362793, -6.420208930969238]"
2024-04-01 09:50:00,KO,8.490534,"[-4.908543109893799, 8.209870338439941, -4.668933391571045]"
2024-04-01 09:50:00,KO,7.7902875,"[2.308110237121582, 0.9989768862724304, -6.565042495727539]"
2024-04-01 09:50:00,KO,7.743652,"[-2.1933696269989014, 6.458662033081055, -7.310050964355469]"
2024-04-01 09:50:00,KO,7.808546,"[-4.008899211883545, 9.130562782287598, -7.593564033508301]"
2024-04-01 09:50:00,KO,8.403093,"[-4.143570899963379, 9.159765243530273, -7.44578218460083]"
2024-04-01 09:50:00,KO,8.147424,"[-4.947930812835693, 4.530627727508545, -1.874356985092163]"
2024-04-01 09:50:00,KO,7.737764,"[8.909969329833984, -6.253712177276611, -3.8936047554016113]"
2024-04-01 09:50:00,KO,10.091011,"[2.2606618404388428, -3.6660871505737305, -2.245274066925049]"
2024-04-01 09:50:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 09:50:00,KO,8.052189,"[-3.3681604862213135, 7.81971549987793, -6.998940944671631]"
2024-04-01 09:50:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 09:50:00,KO,8.376999,"[-1.380589246749878, 5.824357509613037, -6.5351948738098145]"
2024-04-01 09:50:00,KO,8.841643,"[5.041120529174805, -2.860635757446289, -2.933748245239258]"
2024-04-01 09:50:00,KO,7.547366,"[9.200312614440918, -6.310044765472412, -4.490650653839111]"
2024-04-01 09:50:00,KO,8.891118,"[5.3842668533325195, -7.658928394317627, -1.5068937540054321]"
2024-04-01 09:50:00,KO,10.416969,"[4.099086284637451, -2.5720996856689453, -4.47703742980957]"
2024-04-01 09:50:00,KO,7.4155374,"[5.611284255981445, -5.8631367683410645, -4.924942970275879]"
2024-04-01 09:50:00,KO,9.327636,"[3.0099432468414307, -1.9177273511886597, -4.597156524658203]"
2024-04-01 09:50:00,KO,10.841656,"[3.93249773979187, -5.4432902336120605, -2.201179027557373]"
2024-04-01 09:50:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:00:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 10:00:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 10:00:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:00:00,KO,8.817596,"[7.1346001625061035, -6.523354530334473, -2.930576801300049]"
2024-04-01 10:00:00,KO,7.9721217,"[4.498394012451172, -2.7829155921936035, -5.708202838897705]"
2024-04-01 10:00:00,KO,8.264589,"[3.832693576812744, -2.1035258769989014, -4.7933197021484375]"
2024-04-01 10:00:00,KO,8.271506,"[2.2420594692230225, 0.6052668690681458, -5.285212516784668]"
2024-04-01 10:00:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:00:00,KO,11.827679,"[1.2918497323989868, -0.3051755130290985, -4.227270126342773]"
2024-04-01 10:00:00,KO,8.706702,"[5.845794200897217, -5.673807144165039, -4.119463920593262]"
2024-04-01 10:00:00,KO,8.383062,"[-3.5519816875457764, 7.728858470916748, -6.228358745574951]"
2024-04-01 10:00:00,KO,8.46328,"[-0.2209310084581375, 5.3473663330078125, -9.371399879455566]"
2024-04-01 10:00:00,KO,8.538833,"[-1.2683924436569214, 4.895105838775635, -6.695160865783691]"
2024-04-01 10:00:00,KO,8.741868,"[4.298293113708496, 0.8209574818611145, -8.41844367980957]"
2024-04-01 10:00:00,KO,7.8260174,"[2.753600835800171, 1.4702143669128418, -7.320767402648926]"
2024-04-01 10:00:00,KO,8.783498,"[-4.541961193084717, 6.6443400382995605, -3.1778206825256348]"
2024-04-01 10:00:00,KO,8.355425,"[8.62271499633789, -3.9856042861938477, -7.294095516204834]"
2024-04-01 10:00:00,KO,8.226912,"[-0.7288031578063965, 3.73207688331604, -6.024260520935059]"
2024-04-01 10:00:00,KO,8.48676,"[-0.5020211935043335, 1.475302815437317, -3.5768330097198486]"
2024-04-01 10:00:00,KO,8.788293,"[-6.8095197677612305, 11.807284355163574, -6.528595924377441]"
2024-04-01 10:00:00,KO,8.851919,"[1.030795693397522, -5.302341938018799, 5.8011064529418945]"
2024-04-01 10:00:00,KO,8.676599,"[-6.812473297119141, 12.175663948059082, -7.037558078765869]"
2024-04-01 10:00:00,KO,8.491239,"[5.51500940322876, -4.939790725708008, -4.732148170471191]"
2024-04-01 10:00:00,KO,8.5565815,"[6.861273288726807, -3.8984029293060303, -5.060408115386963]"
2024-04-01 10:00:00,KO,8.589919,"[-1.912983775138855, 6.923705101013184, -7.42927360534668]"
2024-04-01 10:00:00,KO,8.242305,"[8.615982055664062, -4.437894344329834, -5.385585784912109]"
2024-04-01 10:00:00,KO,10.091011,"[2.2606618404388428, -3.6660871505737305, -2.245274066925049]"
2024-04-01 10:00:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:00:00,KO,8.052189,"[-3.3681604862213135, 7.81971549987793, -6.998940944671631]"
2024-04-01 10:00:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:00:00,KO,8.376999,"[-1.380589246749878, 5.824357509613037, -6.5351948738098145]"
2024-04-01 10:00:00,KO,8.841643,"[5.041120529174805, -2.860635757446289, -2.933748245239258]"
2024-04-01 10:00:00,KO,7.547366,"[9.200312614440918, -6.310044765472412, -4.490650653839111]"
2024-04-01 10:00:00,KO,8.891118,"[5.3842668533325195, -7.658928394317627, -1.5068937540054321]"
2024-04-01 10:00:00,KO,10.416969,"[4.099086284637451, -2.5720996856689453, -4.47703742980957]"
2024-04-01 10:00:00,KO,7.4155374,"[5.611284255981445, -5.8631367683410645, -4.924942970275879]"
2024-04-01 10:00:00,KO,9.327636,"[3.0099432468414307, -1.9177273511886597, -4.597156524658203]"
2024-04-01 10:00:00,KO,10.841656,"[3.93249773979187, -5.4432902336120605, -2.201179027557373]"
2024-04-01 10:00:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:15:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 10:15:00,KO,8.3295355,"[2.2539026737213135, 2.3836112022399902, -7.95810604095459]"
2024-04-01 10:15:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:15:00,KO,8.817596,"[7.1346001625061035, -6.523354530334473, -2.930576801300049]"
2024-04-01 10:15:00,KO,7.9721217,"[4.498394012451172, -2.7829155921936035, -5.708202838897705]"
2024-04-01 10:15:00,KO,8.264589,"[3.832693576812744, -2.1035258769989014, -4.7933197021484375]"
2024-04-01 10:15:00,KO,8.271506,"[2.2420594692230225, 0.6052668690681458, -5.285212516784668]"
2024-04-01 10:15:00,KO,11.408739,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 10:15:00,KO,11.827679,"[1.2918497323989868, -0.3051755130290985, -4.227270126342773]"
2024-04-01 10:15:00,KO,8.292835,"[5.061095237731934, -3.85137939453125, -3.8554153442382812]"
2024-04-01 10:15:00,KO,7.9529047,"[4.790962219238281, -3.6188502311706543, -3.2145168781280518]"
2024-04-01 10:15:00,KO,8.261921,"[7.306464672088623, -6.218224048614502, -3.6325411796569824]"
2024-04-01 10:15:00,KO,8.390622,"[1.1521754264831543, 3.985961437225342, -8.459691047668457]"
2024-04-01 10:15:00,KO,8.709766,"[3.980541467666626, -3.7648391723632812, -2.7236900329589844]"
2024-04-01 10:15:00,KO,7.9410415,"[7.977094650268555, -6.662243843078613, -3.8180925846099854]"
2024-04-01 10:15:00,KO,7.6677556,"[8.874229431152344, -6.610352516174316, -4.636752128601074]"
2024-04-01 10:15:00,KO,7.8068724,"[-6.669099807739258, 11.68995475769043, -6.160902976989746]"
