date,ticker,embedding_distance,finbert
2024-04-01 11:17:00,WMT,8.9571085,"[3.304565191268921, 1.3400572538375854, -6.300769329071045]"
2024-04-01 11:17:00,WMT,7.3666234,"[7.4002299308776855, -6.0687432289123535, -3.308053731918335]"
2024-04-01 11:17:00,WMT,9.138232,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,9.138232,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,8.463265,"[8.532081604003906, -5.883473873138428, -3.245513916015625]"
2024-04-01 11:17:00,WMT,9.619206,"[2.857837200164795, -2.01676607131958, -0.17568987607955933]"
2024-04-01 11:17:00,WMT,9.524864,"[2.7887375354766846, -3.304792642593384, -3.5668649673461914]"
2024-04-01 11:17:00,WMT,8.45084,"[3.6865463256835938, -3.3298282623291016, -3.6140620708465576]"
2024-04-01 11:17:00,WMT,9.112822,"[4.529792785644531, -4.696249008178711, -1.882466197013855]"
2024-04-01 11:17:00,WMT,10.805553,"[5.9163432121276855, -4.797576904296875, -4.330442428588867]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,9.015146,"[7.6076436042785645, -4.860403537750244, -4.895528793334961]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,8.180741,"[-4.566003322601318, 8.833878517150879, -8.185059547424316]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,9.938284,"[5.20926570892334, -3.6265063285827637, -3.4261796474456787]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,12.05051,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-01 11:17:00,WMT,9.224393,"[4.862388610839844, -5.430400848388672, -3.9372611045837402]"
