date,ticker,embedding_distance,finbert
2024-04-04 18:52:10,MCD,8.432669,"[2.0897223949432373, -1.9909175634384155, -3.7339043617248535]"
2024-04-04 18:52:10,MCD,9.832568,"[3.6792232990264893, -4.025442600250244, -2.8755006790161133]"
2024-04-04 18:52:10,MCD,9.352336,"[1.8297512531280518, -2.560978651046753, -3.257084846496582]"
2024-04-04 18:52:10,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-04 18:52:10,MCD,10.367558,"[2.871068239212036, -3.8556056022644043, -0.7250770926475525]"
2024-04-04 18:52:10,MCD,9.702397,"[2.4864883422851562, -3.66121768951416, -3.100708246231079]"
2024-04-04 18:52:10,MCD,9.540402,"[5.043460845947266, -3.2820115089416504, -2.0326356887817383]"
2024-04-04 18:52:10,MCD,9.629196,"[1.993008017539978, -1.4680284261703491, -3.5683603286743164]"
2024-04-04 18:52:10,MCD,9.008393,"[5.354507923126221, -6.416888236999512, -1.089040756225586]"
2024-04-04 18:52:10,MCD,8.27573,"[-0.16378827393054962, 5.213744640350342, -8.61074447631836]"
2024-04-04 18:52:10,MCD,11.871638,"[7.1690778732299805, -6.618923664093018, -2.8216280937194824]"
2024-04-04 18:52:10,MCD,9.596646,"[7.487295150756836, -7.199887752532959, -3.6578102111816406]"
2024-04-04 18:52:10,MCD,9.987788,"[7.174818515777588, -4.51016902923584, -3.9077446460723877]"
2024-04-04 18:52:10,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-04 18:52:32,MCD,7.676356,"[5.127309799194336, -4.322664737701416, -3.3594985008239746]"
2024-04-04 18:52:32,MCD,11.871638,"[7.1690778732299805, -6.618923664093018, -2.8216280937194824]"
2024-04-04 18:52:32,MCD,9.256497,"[7.65207576751709, -6.533320903778076, -2.3610899448394775]"
2024-04-04 18:52:32,MCD,9.987788,"[7.174818515777588, -4.51016902923584, -3.9077446460723877]"
2024-04-04 18:52:32,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-05 14:33:48,MCD,8.272101,"[8.226348876953125, -6.964456081390381, -4.582676410675049]"
2024-04-05 14:33:48,MCD,8.0392,"[7.865217685699463, -4.578963279724121, -6.661362648010254]"
2024-04-05 14:33:48,MCD,8.820569,"[8.04084300994873, -5.596249103546143, -5.939120292663574]"
2024-04-05 14:33:48,MCD,8.87606,"[6.32942533493042, -7.140457630157471, -2.842956066131592]"
2024-04-05 14:33:48,MCD,8.825606,"[-1.389690637588501, -5.892004489898682, 11.062392234802246]"
2024-04-05 14:33:48,MCD,8.279062,"[-3.051846742630005, 7.553042411804199, -6.588712692260742]"
2024-04-05 14:33:48,MCD,8.431631,"[6.798964023590088, -7.979791164398193, -3.5157370567321777]"
2024-04-05 14:33:48,MCD,8.85505,"[-4.961617946624756, -0.13691413402557373, 6.631214141845703]"
2024-04-05 14:33:48,MCD,9.698352,"[0.48977208137512207, -4.688066482543945, 3.3740193843841553]"
2024-04-05 14:33:48,MCD,9.346425,"[5.0701422691345215, -3.5546116828918457, -3.9550366401672363]"
2024-04-05 14:33:48,MCD,9.630891,"[5.013726234436035, -4.186927318572998, 0.10125191509723663]"
2024-04-05 14:33:48,MCD,9.1420765,"[-0.5255511403083801, 5.679527282714844, -7.923130989074707]"
2024-04-05 14:33:48,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-05 18:09:09,MCD,9.36135,"[-5.1443352699279785, 10.169044494628906, -8.361915588378906]"
2024-04-05 18:09:09,MCD,9.06526,"[1.9446781873703003, 1.2397693395614624, -8.580205917358398]"
2024-04-05 18:09:09,MCD,9.118172,"[6.606138706207275, -3.6463840007781982, -6.035043716430664]"
2024-04-05 18:09:09,MCD,9.362747,"[-6.876641273498535, 12.122678756713867, -7.169723987579346]"
2024-04-05 18:09:09,MCD,10.0137205,"[7.355371952056885, -5.755183696746826, -5.091660022735596]"
2024-04-05 18:09:09,MCD,10.011127,"[3.9844119548797607, -6.262453556060791, -1.67349374294281]"
2024-04-05 18:09:09,MCD,10.081922,"[3.0325534343719482, -1.5890939235687256, -5.458268642425537]"
2024-04-05 18:09:09,MCD,9.352773,"[7.5833353996276855, -6.242735385894775, -6.519162178039551]"
2024-04-05 18:09:09,MCD,9.333136,"[-2.8131487369537354, 5.7152323722839355, -7.399925231933594]"
2024-04-05 18:09:09,MCD,9.841484,"[-3.4796156883239746, 9.723823547363281, -10.368995666503906]"
2024-04-05 18:09:09,MCD,9.847233,"[3.8953609466552734, -3.987098217010498, -2.4940414428710938]"
2024-04-05 18:09:09,MCD,9.14765,"[6.917529582977295, -5.360856533050537, -4.387686729431152]"
2024-04-05 18:09:09,MCD,9.630891,"[5.013726234436035, -4.186927318572998, 0.10125191509723663]"
2024-04-05 18:09:09,MCD,9.358052,"[2.60394287109375, 3.330199718475342, -7.848095893859863]"
2024-04-05 18:09:09,MCD,9.1420765,"[-0.5255511403083801, 5.679527282714844, -7.923130989074707]"
2024-04-05 18:09:09,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.335732,"[3.304565191268921, 1.3400572538375854, -6.300769329071045]"
2024-04-11 13:23:00,MCD,8.538065,"[7.4002299308776855, -6.0687432289123535, -3.308053731918335]"
2024-04-11 13:23:00,MCD,9.835962,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.835962,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,8.838867,"[8.532081604003906, -5.883473873138428, -3.245513916015625]"
2024-04-11 13:23:00,MCD,9.585106,"[2.857837200164795, -2.01676607131958, -0.17568987607955933]"
2024-04-11 13:23:00,MCD,10.117953,"[2.7887375354766846, -3.304792642593384, -3.5668649673461914]"
2024-04-11 13:23:00,MCD,8.601694,"[3.6865463256835938, -3.3298282623291016, -3.6140620708465576]"
2024-04-11 13:23:00,MCD,9.435831,"[4.529792785644531, -4.696249008178711, -1.882466197013855]"
2024-04-11 13:23:00,MCD,11.19978,"[4.824501991271973, -3.9707608222961426, -4.26079797744751]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.374406,"[8.572879791259766, -6.474770545959473, -4.529693126678467]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.274677,"[-4.566003322601318, 8.833878517150879, -8.185059547424316]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,10.462203,"[4.674453258514404, -5.219736099243164, -2.6967506408691406]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.649613,"[4.862388610839844, -5.430400848388672, -3.9372611045837402]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.435831,"[4.529792785644531, -4.696249008178711, -1.882466197013855]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,10.114595,"[3.118586301803589, -5.5191264152526855, -1.3650901317596436]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-11 13:23:00,MCD,9.032816,"[-4.741711616516113, 4.0640997886657715, 0.7096095681190491]"
2024-04-11 13:23:00,MCD,9.112479,"[-6.868715763092041, 11.933968544006348, -7.025312900543213]"
2024-04-11 13:23:00,MCD,9.016397,"[-4.499114513397217, 10.025153160095215, -8.19154167175293]"
2024-04-11 13:23:00,MCD,8.839551,"[-3.734039545059204, -2.8782854080200195, 10.915447235107422]"
2024-04-11 13:23:00,MCD,9.10317,"[-7.156981468200684, 12.669046401977539, -7.254411697387695]"
2024-04-11 13:23:00,MCD,8.072856,"[5.039523601531982, -5.0388288497924805, -3.965672492980957]"
2024-04-11 13:23:00,MCD,8.059927,"[5.219462871551514, -5.109028339385986, -4.1475677490234375]"
2024-04-11 13:23:00,MCD,8.808479,"[5.57559061050415, -5.66077184677124, -3.4832324981689453]"
2024-04-11 13:23:00,MCD,8.49796,"[5.365001678466797, -5.864157199859619, -4.187981605529785]"
2024-04-11 13:23:00,MCD,10.239571,"[-7.048573970794678, 11.794663429260254, -5.735219955444336]"
2024-04-11 13:23:00,MCD,9.194411,"[-4.429555416107178, 9.9126615524292, -6.950879096984863]"
2024-04-11 13:23:00,MCD,9.129887,"[4.717052459716797, -3.495614528656006, -2.6977462768554688]"
2024-04-11 13:23:00,MCD,9.108587,"[4.450185298919678, -4.3427042961120605, -1.52261483669281]"
2024-04-11 13:23:00,MCD,9.141511,"[5.849140644073486, -2.2209832668304443, -3.267655849456787]"
2024-04-11 13:23:00,MCD,9.217524,"[6.230456829071045, -4.844571590423584, -1.4754143953323364]"
2024-04-11 13:23:00,MCD,9.092262,"[-0.9157307147979736, 5.586187362670898, -7.1819047927856445]"
2024-04-11 13:23:00,MCD,9.031467,"[6.55745267868042, -4.454598426818848, -3.3330283164978027]"
2024-04-11 13:23:00,MCD,9.094179,"[5.725322723388672, -3.4357101917266846, -3.6492886543273926]"
2024-04-11 13:23:00,MCD,9.466125,"[6.570505619049072, -8.436413764953613, 1.320232629776001]"
2024-04-11 13:23:00,MCD,9.618477,"[3.7614707946777344, -5.991753101348877, 3.6242496967315674]"
2024-04-11 13:23:00,MCD,10.071661,"[5.431174278259277, -2.479670524597168, -5.780889511108398]"
2024-04-11 13:23:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,9.107634,"[5.652209758758545, -6.027542591094971, -3.8244028091430664]"
2024-04-12 16:00:00,MCD,8.89354,"[4.988154888153076, -0.45516595244407654, -7.689854621887207]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-12 16:00:00,MCD,8.9874525,"[3.851430654525757, 0.4330621063709259, -7.110009670257568]"
2024-04-12 16:00:00,MCD,9.033655,"[5.025975704193115, -0.9587066769599915, -6.605819225311279]"
2024-04-12 16:00:00,MCD,9.431125,"[7.623037338256836, -2.980945587158203, -6.72651481628418]"
2024-04-12 16:00:00,MCD,9.221519,"[6.167159557342529, -1.376711130142212, -6.22458553314209]"
2024-04-12 16:00:00,MCD,9.245118,"[3.8098912239074707, 1.9409785270690918, -9.566888809204102]"
2024-04-12 16:00:00,MCD,9.669645,"[-0.9287828207015991, 6.139286994934082, -7.1655120849609375]"
2024-04-12 16:00:00,MCD,9.346303,"[5.733078956604004, -2.0005733966827393, -4.981730937957764]"
2024-04-12 16:00:00,MCD,9.930739,"[2.191699266433716, 2.3822669982910156, -7.9432373046875]"
2024-04-12 16:00:00,MCD,9.27927,"[7.998422145843506, -4.0034403800964355, -5.634537696838379]"
2024-04-12 16:00:00,MCD,9.201615,"[2.4758365154266357, 2.2803473472595215, -7.584493637084961]"
2024-04-12 16:00:00,MCD,9.380462,"[-3.152191400527954, 6.859294414520264, -5.091081619262695]"
2024-04-12 16:00:00,MCD,8.804175,"[10.523174285888672, -7.103757381439209, -5.375998497009277]"
2024-04-12 16:00:00,MCD,9.177212,"[4.466945171356201, -4.5717668533325195, -3.2381439208984375]"
2024-04-12 16:00:00,MCD,9.327718,"[5.150373935699463, -2.3994669914245605, -4.140338897705078]"
2024-04-12 16:00:00,MCD,10.148085,"[2.054067373275757, -3.02908992767334, -3.6464548110961914]"
2024-04-12 16:00:00,MCD,9.630891,"[5.013726234436035, -4.186927318572998, 0.10125191509723663]"
2024-04-12 16:00:00,MCD,9.1420765,"[-0.5255511403083801, 5.679527282714844, -7.923130989074707]"
2024-04-12 16:00:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-24 12:10:44,MCD,9.901944,"[3.878148317337036, -0.9835841059684753, -7.35577392578125]"
2024-04-24 12:10:44,MCD,9.187883,"[3.2332236766815186, -2.883758068084717, -1.2606782913208008]"
2024-04-24 12:10:44,MCD,9.062983,"[5.3825860023498535, -4.30797815322876, -4.064737319946289]"
2024-04-24 12:10:44,MCD,9.117585,"[7.373429775238037, -6.754272937774658, -5.204843521118164]"
2024-04-24 12:10:44,MCD,9.0031595,"[6.393643856048584, -5.743740081787109, -4.2616777420043945]"
2024-04-24 12:10:44,MCD,9.630891,"[5.013726234436035, -4.186927318572998, 0.10125191509723663]"
2024-04-24 12:10:44,MCD,9.1420765,"[-0.5255511403083801, 5.679527282714844, -7.923130989074707]"
2024-04-24 12:10:44,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.335732,"[3.304565191268921, 1.3400572538375854, -6.300769329071045]"
2024-04-26 15:20:00,MCD,8.538065,"[7.4002299308776855, -6.0687432289123535, -3.308053731918335]"
2024-04-26 15:20:00,MCD,9.835962,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.835962,"[4.798973083496094, -5.50200080871582, -2.50998592376709]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,8.838867,"[8.532081604003906, -5.883473873138428, -3.245513916015625]"
2024-04-26 15:20:00,MCD,9.585106,"[2.857837200164795, -2.01676607131958, -0.17568987607955933]"
2024-04-26 15:20:00,MCD,10.117953,"[2.7887375354766846, -3.304792642593384, -3.5668649673461914]"
2024-04-26 15:20:00,MCD,8.601694,"[3.6865463256835938, -3.3298282623291016, -3.6140620708465576]"
2024-04-26 15:20:00,MCD,9.435831,"[4.529792785644531, -4.696249008178711, -1.882466197013855]"
2024-04-26 15:20:00,MCD,11.587092,"[5.949185848236084, -5.145476818084717, -4.699742317199707]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.663497,"[7.812577247619629, -4.89620304107666, -4.883238792419434]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.274677,"[-4.566003322601318, 8.833878517150879, -8.185059547424316]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,10.462203,"[4.674453258514404, -5.219736099243164, -2.6967506408691406]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.649613,"[4.862388610839844, -5.430400848388672, -3.9372611045837402]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.435831,"[4.529792785644531, -4.696249008178711, -1.882466197013855]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,10.114595,"[3.118586301803589, -5.5191264152526855, -1.3650901317596436]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.444636,"[-2.9631998538970947, 4.554142951965332, -6.124591827392578]"
2024-04-26 15:20:00,MCD,9.754816,"[-6.357935905456543, 11.823407173156738, -7.585614204406738]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,7.4010434,"[4.733556747436523, -2.311338186264038, -4.56847620010376]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-26 15:20:00,MCD,9.303106,"[3.1686670780181885, -1.9785364866256714, -5.031572341918945]"
2024-04-26 15:20:00,MCD,9.556905,"[-7.156405448913574, 11.971665382385254, -7.302556991577148]"
2024-04-26 15:20:00,MCD,9.310315,"[-5.7170915603637695, -2.8051137924194336, 13.238615036010742]"
2024-04-26 15:20:00,MCD,9.054031,"[-4.464653491973877, -0.6490486264228821, 8.487156867980957]"
2024-04-26 15:20:00,MCD,9.306841,"[-6.914234161376953, 9.952486038208008, -3.6106441020965576]"
2024-04-26 15:20:00,MCD,9.047946,"[-6.041269302368164, 11.025267601013184, -6.769979000091553]"
2024-04-26 15:20:00,MCD,9.249305,"[-2.930546998977661, 6.984630107879639, -6.458627223968506]"
2024-04-26 15:20:00,MCD,9.347275,"[-6.669339656829834, 11.883084297180176, -6.418463706970215]"
2024-04-26 15:20:00,MCD,8.072856,"[5.039523601531982, -5.0388288497924805, -3.965672492980957]"
2024-04-26 15:20:00,MCD,8.075077,"[4.458523273468018, -5.537263870239258, -3.748400926589966]"
2024-04-26 15:20:00,MCD,9.244358,"[5.08524751663208, -5.586546421051025, -3.7731738090515137]"
2024-04-26 15:20:00,MCD,9.0262985,"[5.076196193695068, -5.384037017822266, -3.5534896850585938]"
2024-04-26 15:20:00,MCD,10.239571,"[-7.048573970794678, 11.794663429260254, -5.735219955444336]"
2024-04-26 15:20:00,MCD,9.194411,"[-4.429555416107178, 9.9126615524292, -6.950879096984863]"
2024-04-26 15:20:00,MCD,9.129887,"[4.717052459716797, -3.495614528656006, -2.6977462768554688]"
2024-04-26 15:20:00,MCD,9.108587,"[4.450185298919678, -4.3427042961120605, -1.52261483669281]"
2024-04-26 15:20:00,MCD,9.141511,"[5.849140644073486, -2.2209832668304443, -3.267655849456787]"
2024-04-26 15:20:00,MCD,9.217524,"[6.230456829071045, -4.844571590423584, -1.4754143953323364]"
2024-04-26 15:20:00,MCD,9.092262,"[-0.9157307147979736, 5.586187362670898, -7.1819047927856445]"
2024-04-26 15:20:00,MCD,9.031467,"[6.55745267868042, -4.454598426818848, -3.3330283164978027]"
2024-04-26 15:20:00,MCD,9.094179,"[5.725322723388672, -3.4357101917266846, -3.6492886543273926]"
2024-04-26 15:20:00,MCD,9.466125,"[6.570505619049072, -8.436413764953613, 1.320232629776001]"
2024-04-26 15:20:00,MCD,9.618477,"[3.7614707946777344, -5.991753101348877, 3.6242496967315674]"
2024-04-26 15:20:00,MCD,10.071661,"[5.431174278259277, -2.479670524597168, -5.780889511108398]"
2024-04-26 15:20:00,MCD,11.218106,"[1.848434567451477, -1.6022709608078003, -4.3535637855529785]"
2024-04-29 16:33:29,MCD,9.051029,"[2.8483681678771973, -2.1104791164398193, -4.205883979797363]"
2024-04-29 16:33:29,MCD,9.047627,"[0.04692618548870087, -0.023002423346042633, -3.4455084800720215]"
2024-04-29 16:33:29,MCD,9.274159,"[1.9122031927108765, -1.7924714088439941, -2.855623722076416]"
2024-04-29 16:33:29,MCD,9.514461,"[-2.861549139022827, 5.849737167358398, -8.211149215698242]"
2024-04-29 16:33:29,MCD,9.123982,"[-2.563535690307617, 3.381141185760498, -5.547309875488281]"
2024-04-29 16:33:29,MCD,8.498787,"[2.6443252563476562, -4.411138534545898, 0.1711598038673401]"
